"","customer_id","segment","rfm_score","transaction_count","recency_days","amount","recency_score","frequency_score","monetary_score"
"23059",24654,"Can't Lose Them",490,12,184,1407,4,8,10
"23060",19094,"First Grade",1100,13,32,1429,10,9,10
"23061",16039,"Loyal",898,13,100,1165,8,9,8
"23062",25501,"New Ones",1056,10,31,996,10,5,6
"23063",39264,"Likely to be Loyal",976,11,70,985,9,7,6
"23064",13893,"Loyal",997,14,63,1059,9,9,7
"23065",29658,"Require Assistance",144,9,508,825,1,4,4
"23066",21440,"Loyal",879,11,85,1397,8,7,9
"23067",7568,"Require Assistance",221,7,268,415,2,2,1
"23068",29302,"New Ones",1012,4,43,536,10,1,2
"23069",18347,"Require Assistance",346,9,245,921,3,4,6
"23070",8130,"New Ones",953,10,60,721,9,5,3
"23071",24799,"New Ones",946,9,59,922,9,4,6
"23072",12907,"New Ones",947,9,60,1054,9,4,7
"23073",39947,"New Ones",842,9,92,540,8,4,2
"23074",13992,"Likely to be Loyal",856,10,84,984,8,5,6
"23075",17490,"Getting Less Frequent",387,12,225,1028,3,8,7
"23076",1376,"First Grade",1100,14,28,1417,10,9,10
"23077",24696,"New Ones",1043,9,27,689,10,4,3
"23078",30861,"New Ones",613,6,127,729,6,1,3
"23079",30533,"New Ones",611,4,127,364,6,1,1
"23080",3335,"Likely to be Loyal",986,12,62,975,9,8,6
"23081",15071,"Require Assistance",134,8,485,780,1,3,4
"23082",33801,"New Ones",1058,10,8,1179,10,5,8
"23083",30486,"Others",511,6,170,477,5,1,1
"23084",21993,"Require Assistance",525,7,160,903,5,2,5
"23085",4752,"Likely to be Loyal",958,10,61,1197,9,5,8
"23086",34020,"New Ones",1056,10,5,924,10,5,6
"23087",28559,"New Ones",614,5,136,783,6,1,4
"23088",9351,"First Grade",1110,17,37,1517,10,10,10
"23089",13527,"Require Assistance",132,8,588,613,1,3,2
"23090",30038,"New Ones",654,10,144,782,6,5,4
"23091",28316,"Can't Lose Them",400,14,213,1572,3,9,10
"23092",21607,"Require Assistance",123,7,396,689,1,2,3
"23093",28566,"Can't Lose Them",380,11,213,1401,3,7,10
"23094",14334,"Require Assistance",453,10,196,731,4,5,3
"23095",1076,"Can't Lose Them",158,10,486,1111,1,5,8
"23096",39792,"New Ones",624,7,144,772,6,2,4
"23097",6617,"Can't Lose Them",289,12,320,1247,2,8,9
"23098",15074,"Can't Lose Them",400,14,251,1597,3,9,10
"23099",10991,"Getting Less Frequent",457,10,209,1034,4,5,7
"23100",34017,"New Ones",633,8,127,666,6,3,3
"23101",39767,"Loyal",1098,14,24,1219,10,9,8
"23102",18868,"Require Assistance",443,9,199,687,4,4,3
"23103",5862,"Require Assistance",155,10,456,851,1,5,5
"23104",6533,"First Grade",999,13,55,1243,9,9,9
"23105",3079,"Likely to be Loyal",586,12,173,972,5,8,6
"23106",17487,"Getting Less Frequent",347,9,255,1040,3,4,7
"23107",35735,"Require Assistance",155,10,424,863,1,5,5
"23108",8639,"Loyal",799,14,108,1238,7,9,9
"23109",782,"New Ones",645,9,135,865,6,4,5
"23110",16132,"Likely to be Loyal",857,10,79,1102,8,5,7
"23111",32776,"Getting Less Frequent",273,11,282,706,2,7,3
"23112",39036,"Require Assistance",244,9,306,808,2,4,4
"23113",20287,"Can't Lose Them",188,12,418,1150,1,8,8
"23114",14127,"New Ones",654,10,133,818,6,5,4
"23115",38245,"Loyal",977,11,47,1080,9,7,7
"23116",35432,"Loyal",1088,12,21,1202,10,8,8
"23117",25896,"Require Assistance",456,10,181,930,4,5,6
"23118",2060,"Require Assistance",453,10,183,658,4,5,3
"23119",4736,"New Ones",742,9,123,630,7,4,2
"23120",15978,"Getting Less Frequent",312,6,233,551,3,1,2
"23121",38259,"Loyal",879,11,97,1241,8,7,9
"23122",29891,"Others",512,5,167,515,5,1,2
"23123",30427,"Others",610,18,167,1709,5,10,10
"23124",15046,"Likely to be Loyal",597,13,169,1084,5,9,7
"23125",2494,"Require Assistance",124,7,444,791,1,2,4
"23126",14492,"Require Assistance",336,8,236,929,3,3,6
"23127",18704,"Getting Less Frequent",112,6,491,624,1,1,2
"23128",2409,"Can't Lose Them",488,12,204,1134,4,8,8
"23129",25989,"Likely to be Loyal",986,12,74,993,9,8,6
"23130",29381,"Can't Lose Them",178,11,498,1197,1,7,8
"23131",2058,"Getting Less Frequent",247,9,322,1097,2,4,7
"23132",38096,"New Ones",835,8,85,907,8,3,5
"23133",34111,"Can't Lose Them",496,13,184,968,4,9,6
"23134",875,"Can't Lose Them",198,13,431,1203,1,9,8
"23135",38542,"Require Assistance",446,9,193,963,4,4,6
"23136",18673,"Require Assistance",122,7,421,517,1,2,2
"23137",28096,"Require Assistance",422,7,187,607,4,2,2
"23138",37169,"New Ones",711,6,105,478,7,1,1
"23139",5017,"Require Assistance",236,8,293,993,2,3,6
"23140",5414,"Loyal",789,12,108,1324,7,8,9
"23141",22608,"Loyal",900,14,99,1552,8,9,10
"23142",36223,"Others",515,6,164,859,5,1,5
"23143",23498,"Require Assistance",233,8,347,711,2,3,3
"23144",5773,"Require Assistance",343,9,228,706,3,4,3
"23145",18794,"Loyal",1087,12,14,1079,10,8,7
"23146",26812,"Getting Less Frequent",113,6,470,673,1,1,3
"23147",25732,"Require Assistance",445,9,177,852,4,4,5
"23148",28163,"Loyal",1078,11,38,1118,10,7,8
"23149",1284,"New Ones",837,8,93,1004,8,3,7
"23150",1488,"New Ones",922,7,52,620,9,2,2
"23151",30428,"Almost Out",111,2,553,209,1,1,1
"23152",8481,"New Ones",735,8,105,883,7,3,5
"23153",21084,"Others",584,12,172,803,5,8,4
"23154",17579,"Almost Out",111,4,556,305,1,1,1
"23155",36979,"New Ones",1022,7,42,514,10,2,2
"23156",17698,"New Ones",1058,10,2,1109,10,5,8
"23157",21370,"Require Assistance",324,7,224,776,3,2,4
"23158",6306,"Require Assistance",132,8,464,621,1,3,2
"23159",23544,"Almost Out",111,6,444,492,1,1,1
"23160",9415,"New Ones",935,8,75,871,9,3,5
"23161",16581,"Likely to be Loyal",556,10,156,931,5,5,6
"23162",26921,"Require Assistance",132,8,481,527,1,3,2
"23163",24582,"Others",710,15,144,1568,6,10,10
"23164",29852,"Require Assistance",233,8,335,732,2,3,3
"23165",37377,"Likely to be Loyal",676,11,141,984,6,7,6
"23166",3282,"Almost Out",111,4,542,394,1,1,1
"23167",14269,"New Ones",742,9,120,577,7,4,2
"23168",35292,"New Ones",954,10,49,814,9,5,4
"23169",24839,"New Ones",1034,8,45,815,10,3,4
"23170",38725,"Require Assistance",236,8,315,967,2,3,6
"23171",38637,"Getting Less Frequent",212,6,303,586,2,1,2
"23172",31491,"New Ones",644,9,139,809,6,4,4
"23173",4360,"Require Assistance",135,8,469,870,1,3,5
"23174",9982,"New Ones",1034,8,10,807,10,3,4
"23175",16698,"Loyal",1008,15,53,1113,9,10,8
"23176",21460,"New Ones",753,10,118,669,7,5,3
"23177",28902,"Require Assistance",254,10,267,746,2,5,4
"23178",15057,"First Grade",1009,16,69,1324,9,10,9
"23179",9598,"Can't Lose Them",299,13,288,1369,2,9,9
"23180",20307,"Loyal",898,13,90,1131,8,9,8
"23181",22862,"Getting Less Frequent",214,6,371,774,2,1,4
"23182",13947,"New Ones",1055,10,13,856,10,5,5
"23183",34775,"Can't Lose Them",289,12,343,1391,2,8,9
"23184",5006,"Require Assistance",234,8,308,775,2,3,4
"23185",8499,"Getting Less Frequent",484,12,207,793,4,8,4
"23186",12184,"New Ones",824,7,83,753,8,2,4
"23187",25243,"New Ones",843,9,78,720,8,4,3
"23188",8292,"Others",511,6,173,491,5,1,1
"23189",31436,"Require Assistance",143,9,404,678,1,4,3
"23190",25065,"Loyal",977,11,56,1078,9,7,7
"23191",15655,"Likely to be Loyal",796,13,125,999,7,9,6
"23192",31377,"Likely to be Loyal",689,12,139,1268,6,8,9
"23193",16168,"Require Assistance",246,9,357,966,2,4,6
"23194",34270,"New Ones",974,11,73,752,9,7,4
"23195",37334,"Loyal",1079,11,45,1370,10,7,9
"23196",4529,"Require Assistance",132,8,498,598,1,3,2
"23197",27103,"Require Assistance",124,7,437,770,1,2,4
"23198",15646,"Require Assistance",554,10,152,821,5,5,4
"23199",26351,"Require Assistance",222,7,378,514,2,2,2
"23200",333,"Others",513,6,152,662,5,1,3
"23201",36107,"Likely to be Loyal",688,12,149,1162,6,8,8
"23202",26153,"Likely to be Loyal",699,14,128,1377,6,9,9
"23203",23934,"Loyal",810,15,106,1546,7,10,10
"23204",29050,"New Ones",1016,6,12,983,10,1,6
"23205",27725,"Can't Lose Them",288,12,285,1193,2,8,8
"23206",21805,"Others",309,15,309,1250,2,10,9
"23207",12963,"Require Assistance",433,8,210,710,4,3,3
"23208",1701,"Loyal",899,14,80,1395,8,9,9
"23209",11638,"Loyal",1088,12,27,1184,10,8,8
"23210",268,"New Ones",635,8,132,869,6,3,5
"23211",1598,"Can't Lose Them",280,11,267,1472,2,7,10
"23212",16177,"Getting Less Frequent",214,6,269,801,2,1,4
"23213",22546,"Loyal",887,12,82,1053,8,8,7
"23214",2170,"Likely to be Loyal",579,11,174,1236,5,7,9
"23215",24047,"Loyal",900,13,100,1419,8,9,10
"23216",23771,"Require Assistance",246,9,391,1000,2,4,6
"23217",32789,"Likely to be Loyal",886,12,83,998,8,8,6
"23218",28013,"Require Assistance",153,10,403,735,1,5,3
"23219",31836,"First Grade",1110,15,28,1674,10,10,10
"23220",10313,"Require Assistance",123,7,508,677,1,2,3
"23221",38627,"Others",410,16,213,1495,3,10,10
"23222",25485,"Others",710,15,128,1434,6,10,10
"23223",35281,"Can't Lose Them",397,13,221,1093,3,9,7
"23224",34408,"New Ones",844,9,88,791,8,4,4
"23225",2129,"Can't Lose Them",547,9,174,1081,5,4,7
"23226",18443,"Can't Lose Them",279,11,275,1235,2,7,9
"23227",13864,"New Ones",821,7,80,474,8,2,1
"23228",2528,"Require Assistance",225,7,357,831,2,2,5
"23229",20465,"New Ones",635,8,129,848,6,3,5
"23230",17935,"New Ones",634,8,129,753,6,3,4
"23231",18105,"Others",710,19,138,2014,6,10,10
"23232",28692,"Getting Less Frequent",212,6,345,556,2,1,2
"23233",4441,"Others",309,15,385,1326,2,10,9
"23234",11113,"Getting Less Frequent",214,6,298,778,2,1,4
"23235",20267,"Almost Out",211,5,320,405,2,1,1
"23236",20372,"Can't Lose Them",459,10,204,1231,4,5,9
"23237",38482,"Require Assistance",233,8,347,700,2,3,3
"23238",20703,"Loyal",810,15,124,1628,7,10,10
"23239",27138,"Require Assistance",235,8,305,840,2,3,5
"23240",38047,"Require Assistance",533,8,165,671,5,3,3
"23241",23521,"Likely to be Loyal",685,12,139,858,6,8,5
"23242",24581,"Require Assistance",123,7,506,659,1,2,3
"23243",29816,"New Ones",611,3,144,157,6,1,1
"23244",1143,"Others",328,7,261,1114,3,2,8
"23245",22450,"New Ones",823,7,101,710,8,2,3
"23246",16666,"First Grade",999,14,68,1326,9,9,9
"23247",931,"Likely to be Loyal",576,11,165,972,5,7,6
"23248",32740,"Can't Lose Them",300,14,336,1690,2,9,10
"23249",22596,"Getting Less Frequent",414,6,187,741,4,1,4
"23250",13366,"Likely to be Loyal",986,12,67,927,9,8,6
"23251",11029,"Getting Less Frequent",376,11,244,943,3,7,6
"23252",16142,"Require Assistance",333,8,265,643,3,3,3
"23253",39316,"Loyal",799,14,111,1385,7,9,9
"23254",17557,"Require Assistance",326,7,256,984,3,2,6
"23255",22496,"Require Assistance",446,9,179,951,4,4,6
"23256",24012,"Require Assistance",223,7,303,737,2,2,3
"23257",23444,"Require Assistance",122,7,442,546,1,2,2
"23258",8449,"Loyal",987,12,57,1040,9,8,7
"23259",1134,"New Ones",632,8,130,625,6,3,2
"23260",35100,"New Ones",943,9,63,686,9,4,3
"23261",32074,"Require Assistance",433,8,180,712,4,3,3
"23262",3738,"Require Assistance",445,9,180,913,4,4,5
"23263",12994,"Getting Less Frequent",257,10,343,1090,2,5,7
"23264",25194,"First Grade",1110,16,37,1668,10,10,10
"23265",22534,"Loyal",900,13,82,1402,8,9,10
"23266",10007,"Require Assistance",132,8,394,633,1,3,2
"23267",34876,"Require Assistance",431,8,179,394,4,3,1
"23268",16412,"Likely to be Loyal",755,10,115,875,7,5,5
"23269",10389,"New Ones",1026,7,43,914,10,2,6
"23270",25646,"Require Assistance",146,9,466,994,1,4,6
"23271",26204,"Can't Lose Them",458,10,204,1218,4,5,8
"23272",26196,"New Ones",645,9,144,906,6,4,5
"23273",12134,"Require Assistance",256,10,317,928,2,5,6
"23274",14937,"Require Assistance",456,10,206,963,4,5,6
"23275",30923,"New Ones",947,9,62,1086,9,4,7
"23276",39811,"Getting Less Frequent",213,6,362,681,2,1,3
"23277",27093,"Require Assistance",145,9,439,898,1,4,5
"23278",38784,"Require Assistance",246,9,332,954,2,4,6
"23279",25210,"Require Assistance",334,8,253,792,3,3,4
"23280",25952,"Can't Lose Them",296,13,285,982,2,9,6
"23281",23198,"New Ones",734,8,116,821,7,3,4
"23282",15381,"Loyal",910,15,90,1749,8,10,10
"23283",17464,"Can't Lose Them",399,13,216,1285,3,9,9
"23284",6753,"New Ones",611,5,136,362,6,1,1
"23285",12957,"New Ones",722,7,123,564,7,2,2
"23286",24999,"New Ones",611,5,126,326,6,1,1
"23287",38755,"First Grade",999,14,57,1304,9,9,9
"23288",7995,"Require Assistance",541,9,159,500,5,4,1
"23289",37446,"Loyal",779,11,122,1395,7,7,9
"23290",9913,"Loyal",787,12,107,1079,7,8,7
"23291",21009,"Loyal",889,12,82,1366,8,8,9
"23292",39216,"Loyal",797,13,111,1023,7,9,7
"23293",35158,"Require Assistance",433,8,205,705,4,3,3
"23294",20101,"New Ones",635,8,137,827,6,3,5
"23295",27455,"Likely to be Loyal",688,12,141,1142,6,8,8
"23296",38479,"Others",710,17,143,1737,6,10,10
"23297",4240,"New Ones",825,7,86,871,8,2,5
"23298",4560,"Others",310,16,336,1544,2,10,10
"23299",31173,"Likely to be Loyal",956,10,54,992,9,5,6
"23300",2496,"New Ones",823,7,78,720,8,2,3
"23301",20337,"New Ones",847,9,86,1089,8,4,7
"23302",20348,"Getting Less Frequent",176,11,434,922,1,7,6
"23303",886,"New Ones",1048,9,42,1145,10,4,8
"23304",19078,"Getting Less Frequent",476,11,193,969,4,7,6
"23305",32251,"Likely to be Loyal",678,11,130,1122,6,7,8
"23306",38231,"New Ones",845,9,100,841,8,4,5
"23307",2174,"Require Assistance",224,7,298,752,2,2,4
"23308",26989,"New Ones",1047,9,33,1049,10,4,7
"23309",17938,"Likely to be Loyal",586,12,176,955,5,8,6
"23310",6883,"New Ones",611,6,129,399,6,1,1
"23311",23671,"New Ones",1045,9,15,900,10,4,5
"23312",21550,"Likely to be Loyal",959,10,75,1318,9,5,9
"23313",33455,"Loyal",800,14,107,1546,7,9,10
"23314",30068,"New Ones",611,4,148,283,6,1,1
"23315",35717,"New Ones",824,7,88,743,8,2,4
"23316",9685,"Getting Less Frequent",447,9,209,1068,4,4,7
"23317",17652,"Can't Lose Them",499,13,181,1389,4,9,9
"23318",1274,"Require Assistance",445,9,180,884,4,4,5
"23319",22148,"Require Assistance",243,9,275,710,2,4,3
"23320",37200,"Getting Less Frequent",337,8,239,1005,3,3,7
"23321",19065,"Require Assistance",424,7,180,789,4,2,4
"23322",26579,"Getting Less Frequent",112,6,809,587,1,1,2
"23323",5418,"Almost Out",111,4,597,489,1,1,1
"23324",38369,"Loyal",978,11,47,1122,9,7,8
"23325",5046,"Others",409,15,240,1332,3,10,9
"23326",22247,"New Ones",654,10,132,763,6,5,4
"23327",28694,"Getting Less Frequent",112,6,491,576,1,1,2
"23328",18860,"New Ones",654,10,140,756,6,5,4
"23329",9466,"Getting Less Frequent",175,11,450,889,1,7,5
"23330",20008,"First Grade",1110,17,30,1683,10,10,10
"23331",19190,"Likely to be Loyal",758,10,111,1188,7,5,8
"23332",29426,"Getting Less Frequent",312,6,247,621,3,1,2
"23333",22259,"First Grade",1000,14,57,1542,9,9,10
"23334",677,"New Ones",943,9,55,717,9,4,3
"23335",31263,"Likely to be Loyal",576,11,163,940,5,7,6
"23336",23876,"Can't Lose Them",179,11,423,1341,1,7,9
"23337",7453,"Loyal",797,13,113,1053,7,9,7
"23338",32651,"Likely to be Loyal",575,11,153,862,5,7,5
"23339",9751,"Require Assistance",432,8,194,614,4,3,2
"23340",26340,"Others",310,16,370,1587,2,10,10
"23341",37106,"Can't Lose Them",488,12,177,1119,4,8,8
"23342",8556,"Require Assistance",446,9,188,924,4,4,6
"23343",34034,"Likely to be Loyal",657,10,126,1041,6,5,7
"23344",37432,"Likely to be Loyal",657,10,138,1068,6,5,7
"23345",24000,"Almost Out",111,4,499,371,1,1,1
"23346",4791,"Getting Less Frequent",212,6,357,552,2,1,2
"23347",18396,"New Ones",621,7,136,512,6,2,1
"23348",22750,"New Ones",922,7,74,557,9,2,2
"23349",3231,"Loyal",798,13,125,1194,7,9,8
"23350",28621,"New Ones",624,7,144,773,6,2,4
"23351",39873,"Require Assistance",134,8,451,815,1,3,4
"23352",21244,"Getting Less Frequent",437,8,180,1056,4,3,7
"23353",29198,"New Ones",1055,10,7,886,10,5,5
"23354",21238,"Loyal",1078,11,28,1104,10,7,8
"23355",30631,"Almost Out",211,5,272,385,2,1,1
"23356",35799,"Loyal",788,12,120,1149,7,8,8
"23357",15958,"Require Assistance",233,8,301,730,2,3,3
"23358",18064,"Getting Less Frequent",387,12,211,1078,3,8,7
"23359",33935,"Likely to be Loyal",558,10,155,1177,5,5,8
"23360",1525,"Others",410,16,246,1647,3,10,10
"23361",21583,"Loyal",877,11,92,1021,8,7,7
"23362",31463,"Getting Less Frequent",484,12,199,794,4,8,4
"23363",9257,"Require Assistance",544,9,165,743,5,4,4
"23364",22951,"Getting Less Frequent",447,9,200,1015,4,4,7
"23365",38336,"Can't Lose Them",497,13,196,1035,4,9,7
"23366",39235,"Getting Less Frequent",414,6,181,800,4,1,4
"23367",20738,"Can't Lose Them",458,10,203,1206,4,5,8
"23368",18327,"Getting Less Frequent",375,11,235,877,3,7,5
"23369",37284,"Require Assistance",145,9,501,889,1,4,5
"23370",20120,"Require Assistance",135,8,452,878,1,3,5
"23371",31667,"New Ones",634,8,146,806,6,3,4
"23372",30386,"Likely to be Loyal",876,11,81,915,8,7,6
"23373",9981,"Can't Lose Them",478,11,208,1116,4,7,8
"23374",11714,"Can't Lose Them",299,14,301,1235,2,9,9
"23375",13703,"Likely to be Loyal",589,12,167,1291,5,8,9
"23376",18545,"Can't Lose Them",497,14,183,1091,4,9,7
"23377",8925,"New Ones",836,8,77,938,8,3,6
"23378",8644,"Getting Less Frequent",247,9,381,1027,2,4,7
"23379",31708,"Others",710,20,134,1882,6,10,10
"23380",28365,"Require Assistance",546,9,174,992,5,4,6
"23381",4104,"Require Assistance",356,10,235,973,3,5,6
"23382",31703,"New Ones",946,9,58,948,9,4,6
"23383",1966,"Getting Less Frequent",276,11,288,921,2,7,6
"23384",23580,"New Ones",921,7,64,392,9,2,1
"23385",9885,"Loyal",988,12,57,1165,9,8,8
"23386",11247,"Require Assistance",221,7,298,478,2,2,1
"23387",19033,"Loyal",898,14,88,1198,8,9,8
"23388",698,"New Ones",733,8,121,658,7,3,3
"23389",33478,"New Ones",921,7,60,468,9,2,1
"23390",16372,"Require Assistance",122,7,441,615,1,2,2
"23391",12594,"Can't Lose Them",498,13,192,1187,4,9,8
"23392",19261,"Almost Out",111,5,417,247,1,1,1
"23393",32309,"Almost Out",211,6,309,512,2,1,1
"23394",29801,"Loyal",910,15,82,1454,8,10,10
"23395",1208,"Getting Less Frequent",286,12,307,962,2,8,6
"23396",20877,"New Ones",813,6,78,686,8,1,3
"23397",12254,"Others",410,23,265,1907,3,10,10
"23398",37164,"Can't Lose Them",289,12,306,1309,2,8,9
"23399",1321,"Require Assistance",255,10,301,909,2,5,5
"23400",1188,"New Ones",946,9,49,918,9,4,6
"23401",36210,"First Grade",1099,13,28,1245,10,9,9
"23402",13629,"Others",512,6,169,598,5,1,2
"23403",8302,"Getting Less Frequent",112,6,467,567,1,1,2
"23404",27097,"Can't Lose Them",348,9,213,1135,3,4,8
"23405",31112,"New Ones",1044,9,45,822,10,4,4
"23406",16251,"Likely to be Loyal",676,11,149,973,6,7,6
"23407",6512,"Getting Less Frequent",474,11,201,797,4,7,4
"23408",483,"New Ones",974,11,64,748,9,7,4
"23409",1984,"New Ones",823,7,86,669,8,2,3
"23410",37321,"Likely to be Loyal",688,12,148,1137,6,8,8
"23411",35835,"Getting Less Frequent",112,6,394,559,1,1,2
"23412",30543,"Likely to be Loyal",577,11,164,1031,5,7,7
"23413",18144,"Can't Lose Them",499,13,200,1353,4,9,9
"23414",21158,"Loyal",1098,13,28,1122,10,9,8
"23415",26944,"New Ones",711,5,114,328,7,1,1
"23416",11817,"New Ones",611,6,137,410,6,1,1
"23417",11132,"Almost Out",211,5,287,463,2,1,1
"23418",1288,"Getting Less Frequent",412,6,206,615,4,1,2
"23419",28083,"Likely to be Loyal",656,10,144,926,6,5,6
"23420",8791,"New Ones",743,9,106,659,7,4,3
"23421",25856,"Almost Out",211,3,295,389,2,1,1
"23422",38089,"Almost Out",111,2,554,207,1,1,1
"23423",5333,"Likely to be Loyal",856,10,90,966,8,5,6
"23424",18419,"Likely to be Loyal",699,13,131,1320,6,9,9
"23425",4297,"New Ones",1055,10,42,901,10,5,5
"23426",9699,"Can't Lose Them",488,12,178,1178,4,8,8
"23427",8818,"Likely to be Loyal",579,11,165,1237,5,7,9
"23428",39047,"Others",410,16,264,1547,3,10,10
"23429",9008,"New Ones",612,5,141,608,6,1,2
"23430",31505,"Getting Less Frequent",313,6,217,697,3,1,3
"23431",2634,"Loyal",910,18,80,1621,8,10,10
"23432",3276,"Likely to be Loyal",577,11,152,1007,5,7,7
"23433",9854,"Require Assistance",456,10,180,918,4,5,6
"23434",1746,"Getting Less Frequent",275,11,297,842,2,7,5
"23435",27711,"Require Assistance",255,10,266,872,2,5,5
"23436",22733,"Almost Out",111,2,540,194,1,1,1
"23437",25455,"New Ones",742,9,107,598,7,4,2
"23438",39611,"New Ones",1012,5,28,543,10,1,2
"23439",27186,"Require Assistance",244,9,385,738,2,4,4
"23440",20728,"Require Assistance",234,8,295,762,2,3,4
"23441",39842,"New Ones",623,7,145,696,6,2,3
"23442",25188,"Almost Out",111,4,607,253,1,1,1
"23443",14911,"Others",511,5,157,363,5,1,1
"23444",10278,"Likely to be Loyal",656,10,145,925,6,5,6
"23445",23454,"Almost Out",211,3,387,323,2,1,1
"23446",32509,"New Ones",926,7,75,927,9,2,6
"23447",15829,"New Ones",833,8,79,691,8,3,3
"23448",36447,"Likely to be Loyal",577,11,172,1005,5,7,7
"23449",5093,"Loyal",990,12,74,1454,9,8,10
"23450",8509,"Almost Out",311,4,242,300,3,1,1
"23451",5559,"Getting Less Frequent",377,11,219,1052,3,7,7
"23452",12835,"Loyal",899,13,85,1336,8,9,9
"23453",27408,"Require Assistance",122,7,405,537,1,2,2
"23454",1971,"Likely to be Loyal",589,12,176,1277,5,8,9
"23455",9576,"Can't Lose Them",497,14,192,1064,4,9,7
"23456",9575,"Require Assistance",345,9,215,891,3,4,5
"23457",38752,"Almost Out",111,3,565,325,1,1,1
"23458",4471,"Require Assistance",423,7,200,669,4,2,3
"23459",7516,"Others",510,17,182,1821,4,10,10
"23460",22006,"Getting Less Frequent",147,9,397,1094,1,4,7
"23461",21908,"Require Assistance",533,8,152,684,5,3,3
"23462",39671,"Can't Lose Them",479,11,203,1280,4,7,9
"23463",2537,"Require Assistance",343,9,221,684,3,4,3
"23464",5732,"Likely to be Loyal",699,13,147,1226,6,9,9
"23465",18044,"Loyal",787,12,115,1058,7,8,7
"23466",28067,"Getting Less Frequent",483,12,190,682,4,8,3
"23467",39747,"First Grade",1100,14,31,1577,10,9,10
"23468",17748,"Almost Out",211,6,367,468,2,1,1
"23469",14258,"Loyal",908,15,95,1114,8,10,8
"23470",32718,"Loyal",810,15,121,1868,7,10,10
"23471",16027,"New Ones",647,9,149,1004,6,4,7
"23472",27145,"Loyal",1078,11,9,1147,10,7,8
