"","customer_id","recency_days","transaction_count","amount","recency_score","frequency_score","monetary_score","rfm_score"
"18957",10842,116,11,983,7,7,6,776
"18958",26356,29,11,924,10,7,6,1076
"18959",22243,180,6,516,4,1,2,412
"18960",22087,25,13,1281,10,9,9,1099
"18961",23058,281,10,881,2,5,5,255
"18962",35680,139,11,840,6,7,5,675
"18963",28584,382,10,1156,2,5,8,258
"18964",11614,299,12,1095,2,8,7,287
"18965",23742,129,9,929,6,4,6,646
"18966",5381,115,10,834,7,5,5,755
"18967",30160,305,7,447,2,2,1,221
"18968",38860,141,9,916,6,4,6,646
"18969",14016,87,13,1411,8,9,10,900
"18970",1446,147,9,613,6,4,2,642
"18971",39974,114,9,788,7,4,4,744
"18972",6524,116,9,1024,7,4,7,747
"18973",7228,160,8,976,5,3,6,536
"18974",20152,162,8,665,5,3,3,533
"18975",1680,129,10,1280,6,5,9,659
"18976",3056,102,13,1147,7,9,8,798
"18977",8024,146,12,1383,6,8,9,689
"18978",21629,186,10,1037,4,5,7,457
"18979",31731,175,11,888,5,7,5,575
"18980",34431,57,11,964,9,7,6,976
"18981",27484,124,9,679,7,4,3,743
"18982",34484,196,12,722,4,8,3,483
"18983",22361,205,13,1542,4,9,10,500
"18984",28793,153,15,1293,5,10,9,609
"18985",31138,211,13,1382,3,9,9,399
"18986",17005,454,8,1175,1,3,8,138
"18987",1239,80,8,955,8,3,6,836
"18988",286,206,9,977,4,4,6,446
"18989",23003,274,14,1012,2,9,7,297
"18990",18392,52,17,1403,9,10,10,1010
"18991",16498,219,8,841,3,3,5,335
"18992",4761,125,9,853,7,4,5,745
"18993",37477,30,12,887,10,8,5,1085
"18994",33629,173,14,1142,5,9,8,598
"18995",11959,135,8,773,6,3,4,634
"18996",2558,87,15,1480,8,10,10,910
"18997",4725,191,9,700,4,4,3,443
"18998",36901,402,9,623,1,4,2,142
"18999",16616,83,10,808,8,5,4,854
"19000",34846,225,11,975,3,7,6,376
"19001",7732,186,7,721,4,2,3,423
"19002",12153,500,6,690,1,1,3,113
"19003",10023,243,10,770,3,5,4,354
"19004",36084,226,5,628,3,1,2,312
"19005",23309,68,17,1453,9,10,10,1010
"19006",28700,86,10,665,8,5,3,853
"19007",7480,12,11,1219,10,7,8,1078
"19008",2838,511,5,503,1,1,1,111
"19009",1313,51,11,903,9,7,5,975
"19010",27442,379,13,1492,2,9,10,300
"19011",14910,145,10,895,6,5,5,655
"19012",32571,56,15,1201,9,10,8,1008
"19013",13480,14,15,1531,10,10,10,1110
"19014",1994,159,8,613,5,3,2,532
"19015",9379,123,18,1604,7,10,10,810
"19016",35447,17,14,1171,10,9,8,1098
"19017",8122,67,12,843,9,8,5,985
"19018",8314,103,9,767,7,4,4,744
"19019",16313,74,9,961,9,4,6,946
"19020",34892,211,11,1084,3,7,7,377
"19021",17422,160,9,753,5,4,4,544
"19022",27967,90,6,545,8,1,2,812
"19023",36478,189,8,753,4,3,4,434
"19024",37816,56,11,765,9,7,4,974
"19025",32392,162,7,543,5,2,2,522
"19026",24368,24,8,605,10,3,2,1032
"19027",39517,135,10,1169,6,5,8,658
"19028",14219,92,9,896,8,4,5,845
"19029",25582,204,10,943,4,5,6,456
"19030",11954,56,8,942,9,3,6,936
"19031",32041,210,8,832,4,3,5,435
"19032",18609,154,7,540,5,2,2,522
"19033",38456,77,11,1146,8,7,8,878
"19034",6439,75,8,1108,9,3,8,938
"19035",39606,291,11,1180,2,7,8,278
"19036",39481,92,11,1116,8,7,8,878
"19037",14716,11,9,722,10,4,3,1043
"19038",12506,195,9,1250,4,4,9,449
"19039",37387,52,9,859,9,4,5,945
"19040",27412,265,8,753,3,3,4,334
"19041",14514,160,7,628,5,2,2,522
"19042",8996,211,6,381,3,1,1,311
"19043",2827,29,4,185,10,1,1,1011
"19044",37499,51,8,1009,9,3,7,937
"19045",33410,117,8,946,7,3,6,736
"19046",17713,196,12,1303,4,8,9,489
"19047",16992,275,12,958,2,8,6,286
"19048",12840,32,7,773,10,2,4,1024
"19049",27386,48,11,1050,9,7,7,977
"19050",14316,165,12,1036,5,8,7,587
"19051",5779,58,11,1043,9,7,7,977
"19052",36426,200,12,1131,4,8,8,488
"19053",27157,100,9,1119,8,4,8,848
"19054",4667,221,12,936,3,8,6,386
"19055",29524,115,9,905,7,4,5,745
"19056",26415,283,7,516,2,2,2,222
"19057",11227,65,11,1086,9,7,7,977
"19058",14832,192,16,1212,4,10,8,508
"19059",8591,103,6,463,7,1,1,711
"19060",23175,385,8,421,2,3,1,231
"19061",9987,165,7,857,5,2,5,525
"19062",26310,230,7,651,3,2,3,323
"19063",12197,171,12,619,5,8,2,582
"19064",31028,146,12,1246,6,8,9,689
"19065",30985,70,11,1003,9,7,7,977
"19066",33877,336,7,798,2,2,4,224
"19067",24001,424,4,335,1,1,1,111
"19068",38074,126,8,723,6,3,3,633
"19069",34688,72,8,996,9,3,6,936
"19070",3715,436,6,497,1,1,1,111
"19071",29028,226,7,916,3,2,6,326
"19072",5249,315,14,1264,2,9,9,299
"19073",31499,235,6,795,3,1,4,314
"19074",18613,142,7,536,6,2,2,622
"19075",18992,10,6,551,10,1,2,1012
"19076",24636,224,9,1358,3,4,9,349
"19077",38011,53,13,1378,9,9,9,999
"19078",15830,150,7,930,5,2,6,526
"19079",9719,207,13,1620,4,9,10,500
"19080",24615,343,10,556,2,5,2,252
"19081",2585,268,11,1007,2,7,7,277
"19082",6277,158,12,1231,5,8,9,589
"19083",21269,320,10,1096,2,5,7,257
"19084",14929,85,13,953,8,9,6,896
"19085",34420,182,6,566,4,1,2,412
"19086",7372,136,11,1069,6,7,7,677
"19087",20866,192,10,1069,4,5,7,457
"19088",32072,213,14,1080,3,9,7,397
"19089",3513,101,9,899,8,4,5,845
"19090",11779,312,13,1211,2,9,8,298
"19091",7504,175,10,836,5,5,5,555
"19092",29501,13,10,1137,10,5,8,1058
"19093",4963,280,7,856,2,2,5,225
"19094",14383,42,11,1217,10,7,8,1078
"19095",22848,302,7,820,2,2,4,224
"19096",29075,266,9,868,2,4,5,245
"19097",35323,65,22,2154,9,10,10,1010
"19098",422,197,9,779,4,4,4,444
"19099",12310,237,9,855,3,4,5,345
"19100",29262,33,12,1227,10,8,9,1089
"19101",4811,119,10,1039,7,5,7,757
"19102",32128,159,8,725,5,3,3,533
"19103",5944,39,9,615,10,4,2,1042
"19104",31954,47,8,818,9,3,4,934
"19105",11428,264,8,606,3,3,2,332
"19106",32560,390,9,1012,2,4,7,247
"19107",32529,563,6,653,1,1,3,113
"19108",33195,146,10,793,6,5,4,654
"19109",1413,49,11,730,9,7,3,973
"19110",15637,36,7,766,10,2,4,1024
"19111",26159,270,10,959,2,5,6,256
"19112",5243,104,15,1323,7,10,9,809
"19113",33761,39,23,2341,10,10,10,1110
"19114",17433,435,12,815,1,8,4,184
"19115",3636,243,9,821,3,4,4,344
"19116",27152,153,6,694,5,1,3,513
"19117",8852,133,9,1033,6,4,7,647
"19118",29520,92,12,885,8,8,5,885
"19119",16290,136,9,943,6,4,6,646
"19120",20401,102,8,673,7,3,3,733
"19121",11680,109,8,958,7,3,6,736
"19122",19827,130,5,681,6,1,3,613
"19123",30940,226,13,1024,3,9,7,397
"19124",10817,234,9,528,3,4,2,342
"19125",23210,64,5,551,9,1,2,912
"19126",13032,446,11,840,1,7,5,175
"19127",23790,175,10,1030,5,5,7,557
"19128",24684,191,11,1061,4,7,7,477
"19129",12227,347,12,1060,2,8,7,287
"19130",29785,364,8,814,2,3,4,234
"19131",28236,390,11,1037,2,7,7,277
"19132",24249,227,16,1220,3,10,8,408
"19133",30750,113,11,1262,7,7,9,779
"19134",20158,207,12,1176,4,8,8,488
"19135",29136,363,9,1147,2,4,8,248
"19136",16228,139,12,1080,6,8,7,687
"19137",5859,117,8,769,7,3,4,734
"19138",35311,303,9,1007,2,4,7,247
"19139",37155,76,10,905,9,5,5,955
"19140",21590,187,9,1120,4,4,8,448
"19141",8434,245,9,1123,3,4,8,348
"19142",35646,31,10,1184,10,5,8,1058
"19143",26192,217,7,590,3,2,2,322
"19144",964,113,7,376,7,2,1,721
"19145",13203,154,15,1376,5,10,9,609
"19146",15121,51,9,689,9,4,3,943
"19147",24217,449,4,391,1,1,1,111
"19148",37110,88,6,422,8,1,1,811
"19149",2086,199,8,765,4,3,4,434
"19150",18561,203,7,688,4,2,3,423
"19151",31083,162,11,1513,5,7,10,580
"19152",21850,114,14,1020,7,9,7,797
"19153",4080,240,7,631,3,2,2,322
"19154",11036,83,15,1209,8,10,8,908
"19155",6693,155,12,1210,5,8,8,588
"19156",6889,108,10,997,7,5,6,756
"19157",21613,206,6,530,4,1,2,412
"19158",30373,270,7,515,2,2,2,222
"19159",10290,94,7,814,8,2,4,824
"19160",15624,99,10,1027,8,5,7,857
"19161",1209,456,12,1277,1,8,9,189
"19162",14241,243,11,1259,3,7,9,379
"19163",20511,286,11,1284,2,7,9,279
"19164",39851,145,17,1323,6,10,9,709
"19165",39260,98,9,804,8,4,4,844
"19166",453,86,14,1284,8,9,9,899
"19167",15711,206,8,757,4,3,4,434
"19168",26651,120,4,379,7,1,1,711
"19169",26087,155,7,746,5,2,4,524
"19170",30739,253,9,1015,3,4,7,347
"19171",35441,178,10,965,4,5,6,456
"19172",7120,528,11,1104,1,7,8,178
"19173",20870,139,13,1213,6,9,8,698
"19174",20046,71,11,1037,9,7,7,977
"19175",16025,119,14,1312,7,9,9,799
"19176",1078,70,5,409,9,1,1,911
"19177",21089,184,10,711,4,5,3,453
"19178",1467,203,13,1396,4,9,9,499
"19179",573,184,12,981,4,8,6,486
"19180",6728,80,7,852,8,2,5,825
"19181",35171,71,14,1944,9,9,10,1000
"19182",25774,134,12,1200,6,8,8,688
"19183",11753,103,9,1038,7,4,7,747
"19184",33115,122,9,742,7,4,4,744
"19185",24464,196,8,747,4,3,4,434
"19186",22601,130,4,456,6,1,1,611
"19187",32018,410,6,591,1,1,2,112
"19188",39022,122,9,845,7,4,5,745
"19189",17230,177,12,1322,4,8,9,489
"19190",21425,111,13,1284,7,9,9,799
"19191",22473,347,6,544,2,1,2,212
"19192",29436,49,14,1388,9,9,9,999
"19193",28787,154,12,1420,5,8,10,590
"19194",15777,23,7,581,10,2,2,1022
"19195",12507,148,10,910,6,5,5,655
"19196",29104,254,13,1222,3,9,8,398
"19197",32076,96,6,304,8,1,1,811
"19198",30770,244,8,825,3,3,4,334
"19199",9881,165,11,1010,5,7,7,577
"19200",20923,227,6,801,3,1,4,314
"19201",19327,126,10,1466,6,5,10,660
"19202",27485,142,15,1898,6,10,10,710
"19203",30377,123,11,1340,7,7,9,779
"19204",15519,168,15,1387,5,10,9,609
"19205",38841,240,6,355,3,1,1,311
"19206",10726,156,14,1546,5,9,10,600
"19207",5759,45,16,1447,10,10,10,1110
"19208",8635,236,7,603,3,2,2,322
"19209",16262,75,14,1089,9,9,7,997
"19210",30104,186,17,1938,4,10,10,510
"19211",26191,258,16,1455,3,10,10,410
"19212",20858,401,9,860,1,4,5,145
"19213",26806,7,14,1850,10,9,10,1100
"19214",13041,373,7,794,2,2,4,224
"19215",19002,108,11,1380,7,7,9,779
"19216",38352,103,10,898,7,5,5,755
"19217",12522,405,10,1095,1,5,7,157
"19218",21782,36,8,729,10,3,3,1033
"19219",26796,212,4,286,3,1,1,311
"19220",3940,204,8,698,4,3,3,433
"19221",29002,373,11,861,2,7,5,275
"19222",23248,160,5,448,5,1,1,511
"19223",6917,38,9,954,10,4,6,1046
"19224",15641,144,10,492,6,5,1,651
"19225",34634,230,7,859,3,2,5,325
"19226",39331,397,7,638,1,2,2,122
"19227",2843,183,5,646,4,1,3,413
"19228",3167,70,10,911,9,5,5,955
"19229",7355,284,7,468,2,2,1,221
"19230",10814,187,11,910,4,7,5,475
"19231",28699,323,12,1215,2,8,8,288
"19232",16566,181,4,283,4,1,1,411
"19233",11059,376,11,1196,2,7,8,278
"19234",34529,101,12,1220,8,8,8,888
"19235",15077,94,15,1286,8,10,9,909
"19236",13240,89,4,692,8,1,3,813
"19237",39773,546,9,909,1,4,5,145
"19238",3086,100,14,1338,8,9,9,899
"19239",13315,227,11,1178,3,7,8,378
"19240",4551,73,8,694,9,3,3,933
"19241",7858,394,14,1319,1,9,9,199
"19242",18618,97,9,768,8,4,4,844
"19243",8328,252,6,393,3,1,1,311
"19244",7367,163,9,516,5,4,2,542
"19245",38139,141,10,649,6,5,3,653
"19246",29963,328,5,191,2,1,1,211
"19247",30642,24,7,698,10,2,3,1023
"19248",14124,37,9,879,10,4,5,1045
"19249",25125,166,5,279,5,1,1,511
"19250",5231,153,9,973,5,4,6,546
"19251",23082,141,11,1098,6,7,7,677
"19252",12693,187,12,1027,4,8,7,487
"19253",2158,66,10,1324,9,5,9,959
"19254",9103,123,9,964,7,4,6,746
"19255",24992,81,8,675,8,3,3,833
"19256",16389,138,6,355,6,1,1,611
"19257",19019,477,5,766,1,1,4,114
"19258",20701,57,11,872,9,7,5,975
"19259",18029,135,10,918,6,5,6,656
"19260",7972,436,9,691,1,4,3,143
"19261",25638,526,4,177,1,1,1,111
"19262",1040,140,15,1307,6,10,9,709
"19263",22693,215,10,934,3,5,6,356
"19264",27430,198,10,1063,4,5,7,457
"19265",21200,71,14,1510,9,9,10,1000
"19266",30816,138,10,1039,6,5,7,657
"19267",26072,161,9,1083,5,4,7,547
"19268",38361,123,10,1110,7,5,8,758
"19269",5300,365,4,339,2,1,1,211
"19270",12149,150,6,446,5,1,1,511
"19271",19760,143,8,540,6,3,2,632
"19272",31261,95,5,767,8,1,4,814
"19273",10018,152,11,1012,5,7,7,577
"19274",23382,147,8,610,6,3,2,632
"19275",34327,82,11,1139,8,7,8,878
"19276",5026,415,7,792,1,2,4,124
"19277",25935,263,12,1218,3,8,8,388
"19278",37717,136,15,1320,6,10,9,709
"19279",32936,140,7,834,6,2,5,625
"19280",36961,76,13,1035,9,9,7,997
"19281",22,459,10,845,1,5,5,155
"19282",23710,85,16,1512,8,10,10,910
"19283",2098,142,12,1413,6,8,10,690
"19284",1576,192,7,752,4,2,4,424
"19285",30946,161,13,1272,5,9,9,599
"19286",1304,303,4,476,2,1,1,211
"19287",34060,72,7,743,9,2,4,924
"19288",36773,231,16,1333,3,10,9,409
"19289",1574,220,7,460,3,2,1,321
"19290",39562,353,10,976,2,5,6,256
"19291",2625,168,16,1408,5,10,10,610
"19292",38338,218,9,937,3,4,6,346
"19293",25468,29,9,892,10,4,5,1045
"19294",30084,63,7,790,9,2,4,924
"19295",14055,83,9,972,8,4,6,846
"19296",7745,160,12,1122,5,8,8,588
"19297",32537,114,13,1070,7,9,7,797
"19298",15508,226,9,1335,3,4,9,349
"19299",7237,475,5,464,1,1,1,111
"19300",25964,105,14,1766,7,9,10,800
"19301",11839,80,16,1358,8,10,9,909
"19302",17158,302,6,511,2,1,1,211
"19303",27078,137,11,1037,6,7,7,677
"19304",11808,28,12,1178,10,8,8,1088
"19305",6996,72,11,897,9,7,5,975
"19306",1906,99,10,995,8,5,6,856
"19307",8927,10,10,812,10,5,4,1054
"19308",19559,112,17,1352,7,10,9,809
"19309",615,40,6,636,10,1,2,1012
"19310",4721,213,8,733,3,3,3,333
"19311",35743,477,5,458,1,1,1,111
"19312",30132,83,12,902,8,8,5,885
"19313",5250,300,9,838,2,4,5,245
"19314",9700,199,11,650,4,7,3,473
"19315",2023,248,6,538,3,1,2,312
"19316",1918,71,13,1150,9,9,8,998
"19317",37885,342,6,459,2,1,1,211
"19318",7134,75,11,1142,9,7,8,978
"19319",16531,25,12,1241,10,8,9,1089
"19320",7413,119,11,1165,7,7,8,778
"19321",5771,48,12,1326,9,8,9,989
"19322",9895,52,8,830,9,3,5,935
"19323",24977,45,9,858,10,4,5,1045
"19324",36291,430,9,836,1,4,5,145
"19325",24171,13,12,962,10,8,6,1086
"19326",6640,123,11,1034,7,7,7,777
"19327",2386,154,9,796,5,4,4,544
"19328",19700,87,11,1433,8,7,10,880
"19329",22655,181,10,1415,4,5,10,460
"19330",16175,132,9,933,6,4,6,646
"19331",27233,82,8,869,8,3,5,835
"19332",32724,243,10,1024,3,5,7,357
"19333",23828,122,14,1078,7,9,7,797
"19334",26450,120,9,856,7,4,5,745
"19335",7459,55,14,1557,9,9,10,1000
"19336",12822,140,11,1245,6,7,9,679
"19337",4248,207,9,885,4,4,5,445
"19338",28197,103,9,1190,7,4,8,748
"19339",20079,14,12,1118,10,8,8,1088
"19340",22201,95,11,1121,8,7,8,878
"19341",5801,156,18,1838,5,10,10,610
"19342",11338,230,7,451,3,2,1,321
"19343",27706,57,11,830,9,7,5,975
"19344",12931,331,7,1075,2,2,7,227
"19345",20723,92,16,1960,8,10,10,910
"19346",39717,130,14,1443,6,9,10,700
"19347",1024,66,8,577,9,3,2,932
"19348",35149,126,8,926,6,3,6,636
"19349",23817,140,4,318,6,1,1,611
"19350",17821,83,9,719,8,4,3,843
"19351",16717,94,9,1120,8,4,8,848
"19352",28166,156,10,812,5,5,4,554
"19353",33653,246,15,1509,3,10,10,410
"19354",23092,485,6,457,1,1,1,111
"19355",4522,15,15,1008,10,10,7,1107
"19356",28808,377,4,437,2,1,1,211
"19357",25667,506,7,557,1,2,2,122
"19358",12351,97,11,1052,8,7,7,877
"19359",12212,411,14,1234,1,9,9,199
"19360",3923,130,13,1282,6,9,9,699
"19361",4974,55,12,751,9,8,4,984
"19362",21227,5,8,1177,10,3,8,1038
"19363",28372,191,9,1060,4,4,7,447
"19364",14956,148,6,926,6,1,6,616
"19365",14922,58,12,962,9,8,6,986
"19366",9484,449,6,415,1,1,1,111
"19367",35576,103,13,1167,7,9,8,798
"19368",31230,316,9,788,2,4,4,244
"19369",31427,172,14,1379,5,9,9,599
"19370",33767,104,8,638,7,3,2,732
"19371",18865,211,13,1373,3,9,9,399
"19372",157,99,10,840,8,5,5,855
"19373",33449,394,8,930,1,3,6,136
"19374",1252,53,11,1025,9,7,7,977
"19375",39578,85,9,706,8,4,3,843
"19376",34283,47,7,538,9,2,2,922
"19377",27311,78,9,839,8,4,5,845
"19378",10348,135,9,694,6,4,3,643
"19379",39525,24,8,953,10,3,6,1036
"19380",24865,144,8,786,6,3,4,634
"19381",10476,407,11,732,1,7,3,173
"19382",1077,58,10,1088,9,5,7,957
"19383",6503,34,15,1299,10,10,9,1109
"19384",10617,129,14,1246,6,9,9,699
"19385",25004,146,7,613,6,2,2,622
"19386",28344,52,13,1198,9,9,8,998
"19387",25272,512,8,444,1,3,1,131
"19388",8822,68,11,1143,9,7,8,978
"19389",31932,42,16,1185,10,10,8,1108
"19390",31031,205,8,941,4,3,6,436
"19391",38265,113,10,904,7,5,5,755
"19392",9684,179,12,1389,4,8,9,489
"19393",36762,231,4,384,3,1,1,311
"19394",5858,186,5,489,4,1,1,411
"19395",30885,83,6,467,8,1,1,811
"19396",21347,43,9,709,10,4,3,1043
"19397",9164,385,10,787,2,5,4,254
"19398",31559,97,10,1146,8,5,8,858
"19399",21900,241,8,483,3,3,1,331
"19400",11211,117,4,532,7,1,2,712
"19401",4515,174,11,979,5,7,6,576
"19402",18710,458,9,876,1,4,5,145
"19403",28603,87,13,1420,8,9,10,900
"19404",23091,188,10,796,4,5,4,454
"19405",26022,49,11,1149,9,7,8,978
"19406",16464,251,7,689,3,2,3,323
"19407",18236,114,12,1132,7,8,8,788
"19408",39678,444,3,446,1,1,1,111
"19409",14935,262,7,577,3,2,2,322
"19410",8944,87,10,830,8,5,5,855
"19411",19419,135,12,1206,6,8,8,688
"19412",12350,107,10,1227,7,5,9,759
"19413",33660,193,9,759,4,4,4,444
"19414",8870,101,5,634,8,1,2,812
"19415",27405,3,11,1291,10,7,9,1079
"19416",23486,38,12,1030,10,8,7,1087
"19417",12223,208,7,825,4,2,4,424
"19418",37856,138,12,946,6,8,6,686
"19419",20138,78,12,1314,8,8,9,889
"19420",33940,273,4,250,2,1,1,211
"19421",15665,33,10,1042,10,5,7,1057
"19422",12448,157,9,933,5,4,6,546
"19423",29070,130,12,1296,6,8,9,689
"19424",2554,160,11,1359,5,7,9,579
"19425",22043,253,7,507,3,2,1,321
"19426",23554,68,13,1258,9,9,9,999
"19427",29498,429,8,545,1,3,2,132
"19428",7959,25,12,948,10,8,6,1086
"19429",7964,387,5,692,2,1,3,213
"19430",8919,104,10,958,7,5,6,756
"19431",26494,170,9,1191,5,4,8,548
"19432",28605,97,14,1386,8,9,9,899
"19433",6376,256,7,577,3,2,2,322
"19434",2784,158,10,1111,5,5,8,558
"19435",4292,420,8,514,1,3,2,132
"19436",24269,136,7,850,6,2,5,625
"19437",23940,117,12,1299,7,8,9,789
"19438",2253,13,9,1015,10,4,7,1047
"19439",8787,71,9,838,9,4,5,945
"19440",10233,89,9,734,8,4,3,843
"19441",1487,99,8,628,8,3,2,832
"19442",15491,145,11,962,6,7,6,676
"19443",28656,147,9,937,6,4,6,646
"19444",30505,317,6,502,2,1,1,211
"19445",27226,147,14,1102,6,9,7,697
"19446",31569,58,12,1302,9,8,9,989
"19447",2318,244,11,979,3,7,6,376
"19448",23686,108,6,474,7,1,1,711
"19449",3954,95,12,1058,8,8,7,887
"19450",30930,153,12,1331,5,8,9,589
"19451",36531,174,8,602,5,3,2,532
"19452",1584,54,11,931,9,7,6,976
"19453",5709,93,5,402,8,1,1,811
"19454",3344,154,8,727,5,3,3,533
"19455",3296,102,11,933,7,7,6,776
"19456",28533,187,13,1149,4,9,8,498
"19457",31530,117,8,924,7,3,6,736
"19458",14216,96,11,1159,8,7,8,878
"19459",1458,127,9,880,6,4,5,645
"19460",8144,292,10,1001,2,5,6,256
"19461",21655,25,15,1582,10,10,10,1110
"19462",31885,71,7,543,9,2,2,922
"19463",15375,140,9,754,6,4,4,644
"19464",34430,569,10,1037,1,5,7,157
"19465",4318,48,10,714,9,5,3,953
"19466",5940,373,8,782,2,3,4,234
"19467",2348,222,6,663,3,1,3,313
"19468",32383,419,7,576,1,2,2,122
"19469",24383,81,13,953,8,9,6,896
"19470",18201,154,6,584,5,1,2,512
"19471",28313,122,9,699,7,4,3,743
"19472",10810,85,13,1493,8,9,10,900
"19473",17781,143,11,1019,6,7,7,677
"19474",12004,486,16,1155,1,10,8,208
"19475",19114,136,5,763,6,1,4,614
"19476",1952,131,14,1343,6,9,9,699
"19477",10718,403,7,656,1,2,3,123
"19478",25947,134,15,1679,6,10,10,710
"19479",37695,87,13,1365,8,9,9,899
"19480",20362,52,11,1002,9,7,6,976
"19481",2845,128,9,798,6,4,4,644
"19482",31779,170,13,1522,5,9,10,600
"19483",29550,188,7,731,4,2,3,423
"19484",39643,210,9,653,4,4,3,443
"19485",18363,241,15,1581,3,10,10,410
"19486",6486,25,13,1343,10,9,9,1099
"19487",24751,231,10,1069,3,5,7,357
"19488",687,73,18,1995,9,10,10,1010
"19489",1865,12,10,1389,10,5,9,1059
"19490",25876,323,7,902,2,2,5,225
"19491",31215,79,11,798,8,7,4,874
"19492",32668,290,13,1548,2,9,10,300
"19493",23944,167,5,273,5,1,1,511
"19494",28270,34,6,467,10,1,1,1011
"19495",452,162,12,1067,5,8,7,587
"19496",39182,106,14,1438,7,9,10,800
"19497",8533,492,11,889,1,7,5,175
"19498",17431,242,5,451,3,1,1,311
"19499",19208,194,6,653,4,1,3,413
"19500",14634,123,10,767,7,5,4,754
"19501",25521,101,5,532,8,1,2,812
"19502",17264,447,6,620,1,1,2,112
"19503",27727,51,11,1070,9,7,7,977
"19504",28560,257,7,687,3,2,3,323
"19505",39624,218,9,714,3,4,3,343
"19506",10613,162,13,1268,5,9,9,599
"19507",38232,152,9,836,5,4,5,545
"19508",36605,280,7,563,2,2,2,222
"19509",32092,95,9,781,8,4,4,844
"19510",29585,89,10,1024,8,5,7,857
"19511",33730,85,7,834,8,2,5,825
"19512",31419,178,13,1018,4,9,7,497
"19513",19903,111,14,1214,7,9,8,798
"19514",1841,96,11,703,8,7,3,873
"19515",3118,10,12,1219,10,8,8,1088
"19516",38020,37,8,569,10,3,2,1032
"19517",39104,277,12,1055,2,8,7,287
"19518",29574,111,9,843,7,4,5,745
"19519",19448,212,5,408,3,1,1,311
"19520",28315,40,9,569,10,4,2,1042
"19521",25974,135,9,873,6,4,5,645
"19522",17850,150,13,1173,5,9,8,598
"19523",24694,45,8,1094,10,3,7,1037
"19524",34706,229,10,795,3,5,4,354
"19525",27082,199,6,257,4,1,1,411
"19526",30257,57,12,1119,9,8,8,988
"19527",8681,77,13,983,8,9,6,896
"19528",33407,59,10,1364,9,5,9,959
"19529",19871,100,5,518,8,1,2,812
"19530",15131,5,14,1287,10,9,9,1099
"19531",12142,210,6,608,4,1,2,412
"19532",7292,159,13,942,5,9,6,596
"19533",1368,149,11,1095,6,7,7,677
"19534",649,483,5,368,1,1,1,111
"19535",31824,503,6,460,1,1,1,111
"19536",380,88,9,677,8,4,3,843
"19537",16792,44,10,1209,10,5,8,1058
"19538",28860,121,7,700,7,2,3,723
"19539",3942,449,9,962,1,4,6,146
"19540",37503,120,10,790,7,5,4,754
"19541",27279,688,4,216,1,1,1,111
"19542",35398,141,7,596,6,2,2,622
"19543",8552,388,11,1357,2,7,9,279
"19544",11038,14,9,901,10,4,5,1045
"19545",19877,81,7,687,8,2,3,823
"19546",17799,102,11,1022,7,7,7,777
"19547",37837,43,11,1051,10,7,7,1077
"19548",16905,86,5,525,8,1,2,812
"19549",21197,352,8,903,2,3,5,235
"19550",29369,98,10,711,8,5,3,853
"19551",25680,145,7,831,6,2,5,625
"19552",30163,83,13,1208,8,9,8,898
"19553",36403,162,16,1973,5,10,10,610
"19554",14444,240,12,1459,3,8,10,390
"19555",28674,167,10,951,5,5,6,556
"19556",30587,423,11,1344,1,7,9,179
"19557",36086,351,7,656,2,2,3,223
"19558",7321,413,10,836,1,5,5,155
"19559",9990,530,9,942,1,4,6,146
"19560",3010,160,7,493,5,2,1,521
"19561",17715,46,7,581,10,2,2,1022
"19562",4749,89,10,818,8,5,4,854
"19563",34006,182,7,894,4,2,5,425
"19564",20682,83,8,515,8,3,2,832
"19565",37974,92,13,863,8,9,5,895
"19566",6702,77,6,706,8,1,3,813
"19567",18361,137,11,1201,6,7,8,678
"19568",33194,192,14,1230,4,9,9,499
"19569",1196,3,9,840,10,4,5,1045
"19570",15628,115,9,1137,7,4,8,748
"19571",9420,206,10,1220,4,5,8,458
"19572",32188,189,10,1154,4,5,8,458
"19573",19088,129,13,1476,6,9,10,700
"19574",1566,381,3,352,2,1,1,211
"19575",20662,335,6,554,2,1,2,212
"19576",26329,224,11,649,3,7,3,373
"19577",31148,237,12,1105,3,8,8,388
"19578",27572,38,16,1498,10,10,10,1110
"19579",32037,88,10,669,8,5,3,853
"19580",29437,140,8,666,6,3,3,633
"19581",39079,90,12,1357,8,8,9,889
"19582",13382,137,12,844,6,8,5,685
"19583",7759,391,12,1370,2,8,9,289
"19584",35700,140,10,750,6,5,4,654
"19585",22397,381,7,456,2,2,1,221
"19586",34178,256,11,1141,3,7,8,378
"19587",11513,113,10,897,7,5,5,755
"19588",34808,112,13,1208,7,9,8,798
"19589",21821,401,10,931,1,5,6,156
"19590",21599,511,4,276,1,1,1,111
"19591",20718,244,11,616,3,7,2,372
"19592",17983,237,6,443,3,1,1,311
"19593",9577,46,12,1195,10,8,8,1088
"19594",4675,19,10,839,10,5,5,1055
"19595",18689,275,9,963,2,4,6,246
"19596",18218,100,13,1662,8,9,10,900
"19597",32374,59,5,719,9,1,3,913
"19598",2569,53,11,1074,9,7,7,977
"19599",10497,124,6,383,7,1,1,711
"19600",26880,180,10,671,4,5,3,453
"19601",38078,371,5,581,2,1,2,212
"19602",37602,35,15,1635,10,10,10,1110
"19603",31513,161,5,392,5,1,1,511
"19604",35705,420,7,812,1,2,4,124
